2.840590293444716375e-20	1.232097149199018113e-16
2.970504333246423386e-20	1.273598676592370089e-16
3.106462059281760930e-20	1.316498973881119856e-16
3.248622595158730884e-20	1.360844030729906032e-16
3.397269523062315300e-20	1.406682536483376905e-16
3.552625184492999865e-20	1.454064928055857037e-16
3.714920485377990210e-20	1.503044832954080842e-16
3.884844661794774012e-20	1.553674625145610033e-16
4.061875043220744237e-20	1.606008212583930230e-16
4.247376420049167284e-20	1.660105793403538245e-16
4.440736597911418016e-20	1.716026651553763426e-16
4.643008588534439392e-20	1.773830755521368856e-16
4.854881744417353065e-20	1.833581888329436619e-16
5.076040612946236926e-20	1.895346234403334415e-16
5.306884140743253607e-20	1.959190798303378653e-16
5.548340860970451040e-20	2.025186550690939412e-16
5.800239184874007560e-20	2.093404802462103940e-16
6.064008629524787110e-20	2.163923246746957052e-16
6.339760510738597666e-20	2.236816036897240012e-16
6.627225001363297576e-20	2.312164366983837944e-16
6.928239742961243496e-20	2.390050885841767630e-16
7.242532597112502137e-20	2.470562434526132449e-16
7.571257021300742155e-20	2.553785695344571205e-16
7.913836885957736854e-20	2.639813739852509449e-16
8.272522609690893920e-20	2.728738599679016243e-16
8.646986391535301307e-20	2.820658666146123692e-16
9.038286585474668245e-20	2.915677482781525957e-16
9.447117893427565383e-20	3.013896086700722423e-16
9.874452264070605044e-20	3.115424783564610857e-16
1.032077668688423746e-19	3.220373712082781158e-16
1.078747595223648513e-19	3.328858186660544860e-16
1.127410952116369388e-19	3.440997566252379646e-16
1.178435824247871560e-19	3.556914341434483263e-16
1.231516806933328086e-19	3.676737589754074195e-16
1.287150856343566539e-19	3.800597856641735961e-16
1.345186496099407361e-19	3.928629683407134189e-16
1.405695194896119299e-19	4.060976803647535109e-16
1.469215868050225127e-19	4.197782245578896244e-16
1.535260828013517461e-19	4.339196910274455407e-16
1.604303933608346654e-19	4.485376301514849795e-16
1.676669283378116262e-19	4.636480555784736794e-16
1.752055730352017787e-19	4.792676476051157406e-16
1.830814097597958937e-19	4.954133810293813221e-16
1.913173708129853155e-19	5.121031709178555391e-16
1.999057416270944386e-19	5.293552752150155274e-16
2.088788233034535569e-19	5.471887179670019652e-16
2.182792181949071821e-19	5.656229838123063681e-16
2.280715414270989161e-19	5.846783601487502414e-16
2.383054180873156036e-19	6.043758204493071026e-16
2.489790650889666673e-19	6.247368738641434810e-16
2.601337766992600405e-19	6.457840005468593665e-16
2.718213251877754916e-19	6.675403038695585171e-16
2.839877515483619242e-19	6.900296838738998256e-16
2.967118453260637043e-19	7.132768129094770948e-16
3.099866597277873841e-19	7.373072351111943315e-16
3.238632295368981380e-19	7.621474670362200276e-16
3.383389677269990314e-19	7.878245564964762554e-16
3.534638551110044245e-19	8.143669492907093394e-16
3.692945146310480541e-19	8.418035724759507269e-16
3.857994428133695797e-19	8.701648204873013146e-16
4.030238624052060032e-19	8.994816772289196527e-16
