1.533661353075339097e-12	1.251921425804232187e-10
2.039268866470011550e-12	1.378877212471693972e-10
2.632467748676556967e-12	1.506335209348194968e-10
3.313257999694975551e-12	1.634398812653243424e-10
4.062732882243783031e-12	1.762905542613326599e-10
4.893890778203999996e-12	1.892003108113456497e-10
5.812787751861101274e-12	2.021691509153632344e-10
6.823707360880423480e-12	2.151970745733854656e-10
7.930194618502244663e-12	2.282840817854123434e-10
9.135351411311806599e-12	2.414449434399450163e-10
1.044227962589435511e-11	2.546648886484823100e-10
1.185334260441007501e-11	2.679586882995254505e-10
1.337178994232922045e-11	2.813115715045731859e-10
1.499983727292696631e-11	2.947530800406278652e-10
1.673984793836349419e-11	3.082536721306871910e-10
1.859507153410906469e-11	3.218281186632523120e-10
2.056698514901379333e-11	3.354911905268243770e-10
2.409575041194067730e-11	3.582679005956115521e-10
2.520652122722783348e-11	3.716650964661627853e-10
2.597903869583844908e-11	3.877505940439249440e-10
2.678257503030150023e-11	4.035849865171673679e-10
2.761565314176686817e-11	4.191535029973889600e-10
2.847827303023455291e-11	4.344856852615920178e-10
2.936895760685444217e-11	4.495815333097764895e-10
3.028918396047664499e-11	4.644262762534412780e-10
3.123599791340094003e-11	4.790494558695886809e-10
3.221087655447743313e-11	4.934658430467198469e-10
3.321234279485601199e-11	5.076458960078325301e-10
3.424039663453667662e-11	5.216339274184301251e-10
3.529356098466931472e-11	5.354151663900114314e-10
3.637331293410403858e-11	5.490191546995788499e-10
3.803946915703477447e-11	5.690632503956516533e-10
3.976175475626991292e-11	5.887085321021930799e-10
4.153721555410922290e-11	6.079993124847067307e-10
4.336585155055271087e-11	6.269208206546915087e-10
4.524618565675025162e-11	6.455321401661518021e-10
4.717821787270184515e-11	6.638037292420855202e-10
4.916047110955738563e-11	6.817946714364971543e-10
5.119146827846674786e-11	6.994901958608856076e-10
5.326973229057981956e-11	7.169198442922532807e-10
5.539526314589660071e-11	7.340836167305999670e-10
5.756806084441709133e-11	7.509962840644270736e-10
5.978517120844105391e-11	7.676873880707366911e-10
6.204807132681860720e-11	7.841421578610278259e-10
6.435528411069964539e-11	8.003753643238015751e-10
6.670533247123404325e-11	8.164017783475591390e-10
6.909821640842180080e-11	8.322066290437992138e-10
7.153393592226291802e-11	8.477751455240208059e-10
7.400953683505717035e-11	8.631664113422285102e-10
7.652797332450478236e-11	8.784247391639257210e-10
7.908481412405540427e-11	8.935501289891125418e-10
8.168301341140927358e-11	9.085425808177889725e-10
8.431961700886615278e-11	9.234316364269572072e-10
8.699610200527616709e-11	9.381877540396150519e-10
8.971099131178919130e-11	9.528552463212659009e-10
9.246280783955511312e-11	9.674045714949075603e-10
9.619393427494787136e-11	9.866658101004189136e-10
9.999005261974573818e-11	1.005764568932417476e-09
1.038511628739487007e-10	1.024700847990903248e-09
1.077787421264068840e-10	1.043489418164377636e-09
1.117713132882701630e-10	1.062159821229842627e-09
1.158259221818383002e-10	1.080697286298797022e-09
1.199455229848115589e-10	1.099116584259742434e-09
1.241256844306395377e-10	1.117432486001179443e-09
1.283693606970225127e-10	1.135630220634607469e-09
1.326735976062602595e-10	1.153739329937028293e-09
1.370398722472028515e-10	1.171774584796943529e-09
1.414652304421500900e-10	1.189706443437350568e-09
1.459511492799520744e-10	1.207579218523753012e-09
1.505005829383090551e-10	1.225363368279148461e-09
1.550943292621695078e-10	1.243088434480539109e-09
1.597619300285357557e-10	1.260754417127925368e-09
1.644886143489066242e-10	1.278376087109808026e-09
1.692596113347809906e-10	1.295938673537686089e-09
1.741044627631611264e-10	1.313456947300060551e-09
1.789936268570447600e-10	1.330930908396931825e-09
1.839418745049330400e-10	1.348375327716800492e-09
1.889492057068259408e-10	1.365790205259666965e-09
1.940156204627234622e-10	1.383175541025531037e-09
1.991411187726256560e-10	1.400531335014392915e-09
2.043109297480312960e-10	1.417872358114753592e-09
2.095398242774415824e-10	1.435183839438111869e-09
2.148278023608565154e-10	1.452495320761470353e-09
2.201748639982760690e-10	1.469792031196327429e-09
2.255662383011990946e-10	1.487133054296688107e-09
2.310166961581267667e-10	1.504414993843044189e-09
2.365262375690590853e-10	1.521696933389400272e-09
2.420800916454948759e-10	1.538978872935756355e-09
2.476930292759352614e-10	1.556260812482112231e-09
2.533650504603803450e-10	1.573542752028468313e-09
2.590961551988300235e-10	1.590972400459835986e-09
2.648715726027831997e-10	1.608254340006192069e-09
2.707060735607410225e-10	1.625683988437559536e-09
2.765848871842022915e-10	1.642965927983915618e-09
2.825227843616682069e-10	1.660395576415283291e-09
2.885049942046376201e-10	1.677825224846650965e-09
2.945610584901127769e-10	1.695254873278018431e-09
3.006614354410914315e-10	1.712832230594397695e-09
3.068061250575735839e-10	1.730261879025765368e-09
3.130098982280603828e-10	1.747839236342144631e-09
3.192727549525517766e-10	1.765416593658523688e-09
3.255799243425466681e-10	1.783141659859914542e-09
3.319461772865462062e-10	1.800719017176293806e-09
3.399667697426755366e-10	1.818887210032719224e-09
3.480464457528095136e-10	1.836907694004133259e-09
3.562147470939504345e-10	1.855075886860558885e-09
3.644273611005948532e-10	1.873244079716984303e-09
3.727286004382462159e-10	1.891559981458421519e-09
3.810741524414010763e-10	1.909875883199858735e-09
3.895083297755628290e-10	1.928339493826307542e-09
3.980015906637292799e-10	1.946655395567744757e-09
4.065539351059003256e-10	1.965266715079205154e-09
4.151801339905771666e-10	1.983878034590665551e-09
4.238801873177598545e-10	2.002489354102125534e-09
4.326393241989471372e-10	2.021248382498597521e-09
4.414723155226402151e-10	2.040155119780081099e-09
4.503643904003379395e-10	2.059061857061564677e-09
4.593303197205414592e-10	2.078264012113071435e-09
4.683701034832507741e-10	2.097466167164578194e-09
4.774689707999646838e-10	2.116816031101096543e-09
4.866269216706832917e-10	2.136313603922626069e-09
4.958734978724087919e-10	2.155811176744156008e-09
5.051791576281389903e-10	2.175456458450697538e-09
5.145586718263749839e-10	2.195249449042250658e-09
5.239972695786155723e-10	2.215190148518815369e-09
5.335097217733619560e-10	2.235130847995380080e-09
5.430960284106141349e-10	2.255219256356956381e-09
