1.322880774163800065e-16	5.038421248657022070e-10
2.968607144874366227e-12	5.127667917088777512e-10
7.101983248922015090e-12	5.251926953100805783e-10
1.133422869396616123e-11	5.379154140073587452e-10
1.566690714103442754e-11	5.509396346036337545e-10
2.010159462915899548e-11	5.642700882144924364e-10
2.463987936858417781e-11	5.779115384514764905e-10
2.928336193278795963e-11	5.918687873304376633e-10
3.403365500737689459e-11	6.061466723173601076e-10
3.889238353779500373e-11	6.207500692825379199e-10
4.386118502474151816e-11	6.356838895463977063e-10
4.894170893333536137e-11	6.509530813565875582e-10
5.413561713624180040e-11	6.665626328421542787e-10
5.944458361825467411e-11	6.825175631510104620e-10
6.487029491942304437e-11	6.988229327895565961e-10
7.041444939650677303e-11	7.154838377143255754e-10
7.607875825693871677e-11	7.325054093319829079e-10
8.186494452486253870e-11	7.498928189305926062e-10
8.777474363196825200e-11	7.676512717712625280e-10
9.380990312207439641e-11	7.857860115194106813e-10
9.997218309425480575e-11	8.043023158134985050e-10
1.062633557597118275e-10	8.232055051275639972e-10
1.126852057371941849e-10	8.425009294774224886e-10
1.192395294621613691e-10	8.621939817144655586e-10
1.259281360730370317e-10	8.822900857089508879e-10
1.327528469680822045e-10	9.027947081667127159e-10
1.397154956576866010e-10	9.237133497666290236e-10
1.468179277643683834e-10	9.450515451606210164e-10
1.540620022044454574e-10	9.668148718361869755e-10
1.614495867567687780e-10	9.890089382996904564e-10
1.689825670729643963e-10	1.011639392938894553e-09
1.766628367809381881e-10	1.034711921068783432e-09
1.844923042794844634e-10	1.058232243454473148e-09
1.924728853528418650e-10	1.082206119265390837e-09
2.006065164644928794e-10	1.106639343121095111e-09
2.088951370320976850e-10	1.131537745091277714e-09
2.173407071525604329e-10	1.156907196604117555e-09
2.259451913540517346e-10	1.182753601583748730e-09
2.347105748439861744e-10	1.209082900881526399e-09
2.436388472610448225e-10	1.235901075230204544e-09
2.527320144918861585e-10	1.263214140812669652e-09
2.619920942398794552e-10	1.291028147784852161e-09
2.714211175021936251e-10	1.319349189138258240e-09
2.810211241385306048e-10	1.348183387406172113e-09
2.907941702565698691e-10	1.377536906480365176e-09
3.007423223036126335e-10	1.407415948656919079e-09
3.108676585436710882e-10	1.437826747250781053e-09
3.211722690574680876e-10	1.468775576935386744e-09
3.316582586966151007e-10	1.500268746357214916e-09
3.423277441294342611e-10	1.532312608475409661e-09
3.531828508867809331e-10	1.564913539882537228e-09
3.642257192703989923e-10	1.598077965915095497e-09
3.754585043529206707e-10	1.631812326680470861e-09
3.868833685924225591e-10	1.666123150911381191e-09
3.985024892178697599e-10	1.701016937798766513e-09
4.103180552749381431e-10	1.736500275158898744e-09
4.223322691031031665e-10	1.772579750808049390e-09
4.345473433814623906e-10	1.809262011646043588e-09
4.469655055600017322e-10	1.846553748885372630e-09
4.595889919512402871e-10	1.884461668509416110e-09
4.724200565927633030e-10	1.922992520814218952e-09
4.854609579534226426e-10	1.962153085637603103e-09
4.987139737042252441e-10	2.001950201900944759e-09
5.121813918557998378e-10	2.042390723296508630e-09
5.258655092813083852e-10	2.083481547829224132e-09
5.397686405789788959e-10	2.125229632587575967e-09
5.538931077324840486e-10	2.167641919889159498e-09
5.682412489734732848e-10	2.210725425906012647e-09
5.828154128732184591e-10	2.254487211122838866e-09
5.976179583426131149e-10	2.298934350795230123e-09
6.126512605405283857e-10	2.344073964491444742e-09
6.279177049654569907e-10	2.389913201321516421e-09
6.434196874555139586e-10	2.436459269479034139e-09
6.591596200967914945e-10	2.483719377157586465e-09
6.751399253150038025e-10	2.531700821176093033e-09
6.913630343983981111e-10	2.580410883582584556e-09
7.078313978373768789e-10	2.629856905508646201e-09
7.245474735077866133e-10	2.680046272398528674e-09
7.415137325792735646e-10	2.730986384467371188e-09
7.587326595152836228e-10	2.782684715784755516e-09
7.762067476417958051e-10	2.835148725649374090e-09
7.939385080098553839e-10	2.888385961985251239e-09
8.119304590559516804e-10	2.942403972716411291e-09
8.301851339874626304e-10	2.997210364850432206e-09
8.487050778284771445e-10	3.052812774936668967e-09
8.674928474197945905e-10	3.109218854295365481e-09
8.865510128960143895e-10	3.166436328101207385e-09
9.058821562084462131e-10	3.224472936299770069e-09
9.254888711251112248e-10	3.283336477920180899e-09
9.453737632307408385e-10	3.343034737220681212e-09
9.655394514038663143e-10	3.403575601855730270e-09
9.859885663397295771e-10	3.464966959479787335e-09
1.006723750550283733e-09	3.527216712518200592e-09
1.027747659841281216e-09	3.590332852021649711e-09
1.049062963312274206e-09	3.654323383811701630e-09
1.070672338925347903e-09	3.719196328480813040e-09
1.092578477936387255e-09	3.784959765704993437e-09
1.114784087849254484e-09	3.851621834243808015e-09
1.137291882076167305e-09	3.919190643315042881e-09
1.160104591754409476e-09	3.987674420303593468e-09
1.183224956883797989e-09	4.057081363052577364e-09
1.206655730757949578e-09	4.127419728488667855e-09
